84.1651	26.6181	64.6356	65.6501	84.3243	27.1062	84.2283	27.1996
84.8671	26.0114	65.667	65.6501	84.8125	26.05	84.6788	26.2246
85.6304	25.2614	66.6979	65.6177	85.5833	24.8823	85.5462	25.0578
86.2502	24.503	67.7273	65.553	86.189	24.3149	86.0783	24.4915
87.013	23.6892	68.7542	65.4559	87.0251	24.2253	86.8908	24.3559
87.7076	22.9977	69.7774	65.3267	87.6521	22.951	87.5795	23.143
88.4644	22.3726	70.7961	65.1653	88.4525	22.0598	88.4038	22.2355
89.0225	21.6682	71.8093	64.9721	89.1222	21.6775	88.9492	21.8293
89.8637	21.0347	72.8159	64.7471	89.9306	21.204	89.8024	21.3317
90.6904	20.3621	73.8149	64.4907	90.621	20.3967	90.4423	20.5355
91.5492	19.6886	74.8054	64.203	91.6287	19.7074	91.5618	19.8364
92.4853	19.0703	75.7863	63.8843	92.4902	18.9058	92.4739	19.0647
93.1646	18.3083	76.7568	63.535	93.2532	18.5484	93.1592	18.669
93.7528	17.5455	77.7158	63.1553	93.7006	18.0205	93.4539	18.1323
94.5377	16.713	78.6624	62.7458	94.4865	17.074	94.4452	17.2266
95.1783	15.9499	79.5956	62.3067	95.3889	16.1023	95.3703	16.2537
95.973	15.3705	80.5147	61.8385	96.0447	15.3174	95.8289	15.4552
96.8058	14.7454	81.4185	61.3417	96.9745	14.9234	96.7621	15.0356
97.5992	14.1815	82.3064	60.8168	97.7108	14.8079	97.4267	14.8815
98.4826	13.707	83.1773	60.2642	98.5894	14.0396	98.4875	14.1737
99.3631	13.1312	84.0304	59.6845	99.3407	13.6468	99.2144	13.7597
100.2	12.4227	84.8649	59.0784	100.192	12.4887	100.269	12.7093
100.86	11.5732	85.6799	58.4463	100.822	11.6272	100.754	11.827
101.481	10.8847	86.4747	57.7889	101.514	10.9943	101.497	11.1913
102.003	10.017	87.2485	57.107	101.961	9.91916	101.918	10.1358
102.659	9.10147	88.0004	56.401	102.453	8.60108	102.54	8.85501
103.183	8.26631	88.7298	55.6718	102.884	7.69654	102.963	7.96309
103.435	7.2364	89.436	54.92	103.507	6.91469	103.523	7.14795
103.751	6.04158	90.1182	54.1464	103.628	5.91418	103.49	6.11335
104.179	5.04506	90.7757	53.3518	104.016	5.17855	104.042	5.43123
104.577	4.20146	91.408	52.5369	104.436	4.00415	104.458	4.23474
104.965	3.29577	92.0144	51.7026	104.884	3.35365	104.945	3.62768
105.489	2.32574	92.5943	50.8496	105.41	1.98486	105.605	2.2854
105.643	1.22893	93.1471	49.9789	105.428	1.20267	105.458	1.50047
105.592	0.295831	93.6722	49.0912	105.574	0.050864	105.645	0.340509
105.555	-0.863853	94.1693	48.1874	105.63	-0.927549	105.701	-0.630972
